1477267200;6238;Posto Shell Formula Shell;Agendado;PREVENTIVA;SP02
1477267200;6246;Posto Shell Veneza;Agendado;PREVENTIVA;SP01
1477267200;6473;Posto Shell Chalcataya;Agendado;PREVENTIVA;RJ01
1477267200;6510;Posto Shell Manhattam;Agendado;PREVENTIVA;SP05
1477267200;6308;Posto Shell TM;Agendado;PREVENTIVA;SP06
1477267200;6355;Posto Shell Quinta Avenida;Agendado;PREVENTIVA;SP02
1477267200;6437;Posto Shell Importação;Agendado;PREVENTIVA;RJ02
1477267200;6564;Posto Shell MLL;Agendado;PREVENTIVA;PR01
1477267200;6437;Posto Shell Importação;Agendado;SINALIZAÇÃO;RJ02
1477267200;6238;Posto Shell Formula Shell;Agendado;RETIRADA ANTENA 5.8;SOR01
1477353600;6117;Posto Shell CPC;Agendado;AÇÕES DE MELHORIAS;SP01
1477353600;6001;Posto Shell Ramal;Agendado;ASBUILT;SP01
1477353600;6043;Posto Shell Fukuya Kanemoto;Agendado;ASBUILT;SP01
1477353600;6116;Posto Shell Santa terezinha;Agendado;ASBUILT;SP01
1477353600;6175;Posto Shell Presidente Juscelino;Agendado;ASBUILT;SP06
1477353600;6474;Posto Shell JPX;Agendado;ASBUILT;RJ01
1477353600;6509;Posto Shell Rodovia de Bauru;Agendado;ASBUILT;SP05
1477353600;6466;Posto Shell Nações Bauru;Agendado;ASBUILT;SP05
1477353600;6505;Posto Shell IATE;Agendado;ASBUILT;RJ02
1477353600;6001;Posto Shell Ramal;Agendado;PREVENTIVA;SP01
1477353600;6043;Posto Shell Fukuya Kanemoto;Agendado;PREVENTIVA;SP01
1477353600;6116;Posto Shell Santa terezinha;Agendado;PREVENTIVA;SP01
1477353600;6117;Posto Shell CPC;Agendado;PREVENTIVA;SP01
1477353600;6175;Posto Shell Presidente Juscelino;Agendado;PREVENTIVA;SP06
1477353600;6474;Posto Shell JPX;Agendado;PREVENTIVA;RJ01
1477353600;6509;Posto Shell Rodovia de Bauru;Agendado;PREVENTIVA;SP05
1477353600;6505;Posto Shell IATE;Agendado;PREVENTIVA;RJ02
1477353600;6523;Posto Shell Colossal;Agendado;PREVENTIVA;PR01
1477353600;6549;Posto Shell Farol do Parque;Agendado;PREVENTIVA;PR01
1477353600;6142;Posto Shell Morumbi Star;Agendado;RETIRADA ANTENA 5.8;SOR01
1477353600;6501;Posto Shell Kalota;Agendado;RETIRADA ANTENA 5.8;SOR01
1477353600;6234;Posto Shell Tropical Gas;Agendado;RETIRADA ANTENA 5.8;SOR01
1477440000;6006;Posto Shell Agua Espraiada;Agendado;ASBUILT;SP02
1477440000;6286;Posto Shell Soledade Gaucha;Agendado;ASBUILT;SP07
1477440000;6654;Posto Shell Eco Posto;Agendado;ASBUILT;SP02
1477440000;6450;Posto Shell Rezende Recreio II;Agendado;ASBUILT;RJ01
1477440000;6211;Posto Shell Barbieri de Barao Geraldo;Agendado;ASBUILT;SP06
1477440000;6453;Posto Shell Duck;Agendado;ASBUILT;RJ02
1477440000;6006;Posto Shell Agua Espraiada;Agendado;PREVENTIVA;SP02
1477440000;6286;Posto Shell Soledade Gaucha;Agendado;PREVENTIVA;SP07
1477440000;6654;Posto Shell Eco Posto;Agendado;PREVENTIVA;SP02
1477440000;6211;Posto Shell Barbieri de Barao Geraldo;Agendado;PREVENTIVA;SP06
1477440000;6366;Posto Shell Restaurante 3 Vias;Agendado;PREVENTIVA;SP06
1477440000;6531;Posto Shell Galo Branco;Agendado;PREVENTIVA;SP05
1477440000;6453;Posto Shell Duck;Agendado;PREVENTIVA;RJ02
1477440000;6411;Posto Shell Santos Dummont de Franca;Agendado;PREVENTIVA;SP05
1477440000;6458;Posto Shell Maramar;Agendado;PREVENTIVA;RJ01
1477440000;6541;Posto Shell Picheth;Agendado;PREVENTIVA;PR01
1477440000;6543;Posto Shell Gisela;Agendado;PREVENTIVA;PR01
1477440000;6453;Posto Shell Duck;Agendado;SINALIZAÇÃO;RJ02
1477440000;6020;Posto Shell Alpha Marte;Agendado;RETIRADA ANTENA 5.8;SOR01
1477440000;6011;Posto Shell Ralpha;Agendado;RETIRADA ANTENA 5.8;SOR01
1477526400;6007;Posto Shell Abraao de Morais;Agendado;ASBUILT;SP02
1477526400;6534;Posto Shell Alameda Sacoma;Agendado;ASBUILT;SP02
1477526400;6137;Posto Shell Toninho trinta;Agendado;ASBUILT;SP01
1477526400;6170;Posto Shell Pole Position;Agendado;ASBUILT;SP06
1477526400;6492;Posto Shell Pavao Castelinho;Agendado;ASBUILT;SP07
1477526400;6200;Posto Shell Luiz Venditti;Agendado;ASBUILT;SP06
1477526400;6007;Posto Shell Abraao de Morais;Agendado;PREVENTIVA;SP02
1477526400;6534;Posto Shell Alameda Sacoma;Agendado;PREVENTIVA;SP02
1477526400;6137;Posto Shell Toninho trinta;Agendado;PREVENTIVA;SP01
1477526400;6170;Posto Shell Pole Position;Agendado;PREVENTIVA;SP06
1477526400;6492;Posto Shell Pavao Castelinho;Agendado;PREVENTIVA;SP07
1477526400;6481;Posto Shell Brasil 2000;Agendado;PREVENTIVA;RJ01
1477526400;6200;Posto Shell Luiz Venditti;Agendado;PREVENTIVA;SP06
1477526400;6507;Posto Shell Senhor Barcelona;Agendado;PREVENTIVA;PR01
1477526400;6537;Posto Shell Lord Rodrigo;Agendado;PREVENTIVA;RJ02
1477526400;6137;Posto Shell Toninho trinta;Agendado;RETIRADA ANTENA 5.8;SOR01
1477526400;6029;Posto Shell Rio Grande;Agendado;RETIRADA ANTENA 5.8;SOR01
1477612800;6013;Posto Shell Estacao Carandiru;Agendado;ASBUILT;SP02
1477612800;6019;Posto Shell Fabio Motta Marques;Agendado;ASBUILT;SP03
1477612800;6198;Posto Shell Maranelo 2;Agendado;ASBUILT;SP02
1477612800;6345;Posto Shell Cedro;Agendado;ASBUILT;SP07
1477612800;6397;Posto Shell Mixam;Agendado;ASBUILT;SP05
1477612800;6174;Posto Shell Vo Joao;Agendado;ASBUILT;SP06
1477612800;6227;Posto Shell Campineira;Agendado;ASBUILT;SP06
1477612800;6013;Posto Shell Estacao Carandiru;Agendado;PREVENTIVA;SP02
1477612800;6019;Posto Shell Fabio Motta Marques;Agendado;PREVENTIVA;SP03
1477612800;6198;Posto Shell Maranelo 2;Agendado;PREVENTIVA;SP02
1477612800;6345;Posto Shell Cedro;Agendado;PREVENTIVA;SP07
1477612800;6397;Posto Shell Mixam;Agendado;PREVENTIVA;SP05
1477612800;6174;Posto Shell Vo Joao;Agendado;PREVENTIVA;SP06
1477612800;6227;Posto Shell Campineira;Agendado;PREVENTIVA;SP06
1477612800;6448;Posto Shell Jardim Oceanico;Agendado;PREVENTIVA;RJ01
1477612800;6463;Posto Shell Amigao de Itaborai;Agendado;PREVENTIVA;RJ02
1477612800;6658;Posto Shell Mike;Agendado;RETIRADA ANTENA 5.8;SOR01
1477699200;6612;Posto Shell Abreu;Agendado;AÇÕES DE MELHORIAS;RJ02
1477699200;6014;Posto Shell Caetano Alvares;Agendado;ASBUILT;SP01
1477699200;6130;Posto Shell Recanto da seringueira;Agendado;ASBUILT;SP01
1477699200;6171;Posto Shell Washington Luiz;Agendado;ASBUILT;SP06
1477699200;6610;Posto Shell Cardoso Castro;Agendado;ASBUILT;RJ01
1477699200;6014;Posto Shell Caetano Alvares;Agendado;PREVENTIVA;SP01
1477699200;6123;Posto Shell Estação Anchieta;Agendado;PREVENTIVA;SP03
1477699200;6130;Posto Shell Recanto da seringueira;Agendado;PREVENTIVA;SP01
1477699200;6171;Posto Shell Washington Luiz;Agendado;PREVENTIVA;SP06
1477699200;6610;Posto Shell Cardoso Castro;Agendado;PREVENTIVA;RJ01
1477699200;6612;Posto Shell Abreu;Agendado;PREVENTIVA;RJ02
1477699200;6612;Posto Shell Abreu;Agendado;SINALIZAÇÃO;RJ02
1477872000;6025;Posto Shell Batalha;Agendado;ASBUILT;SP01
1477872000;6041;Posto Shell Marini;Agendado;ASBUILT;SP01
1477872000;6167;Posto Shell Sao Conrado;Agendado;ASBUILT;SP01
1477872000;6203;Posto Shell Casa Grande;Agendado;ASBUILT;SP02
1477872000;6299;Posto Shell Dar A;Agendado;ASBUILT;SP01
1477872000;6600;Posto Shell Barra Cachamorra;Agendado;ASBUILT;RJ01
1477872000;6602;Posto Shell JB Caxias;Agendado;ASBUILT;RJ02
1477872000;6203;Posto Shell Casa Grande;Agendado;PREDITIVA;SP02
1477872000;6041;Posto Shell Marini;Agendado;PREVENTIVA;SP01
1477872000;6167;Posto Shell Sao Conrado;Agendado;PREVENTIVA;SP01
1477872000;6203;Posto Shell Casa Grande;Agendado;PREVENTIVA;SP02
1477872000;6299;Posto Shell Dar A;Agendado;PREVENTIVA;SP01
1477872000;6600;Posto Shell Barra Cachamorra;Agendado;PREVENTIVA;RJ01
1477872000;6602;Posto Shell JB Caxias;Agendado;PREVENTIVA;RJ02
1477872000;6025;Posto Shell Batalha;Agendado;SINALIZAÇÃO;SP01
1477872000;6209;Posto Shell Andorinhas;Agendado;SINALIZAÇÃO;SP06
1477872000;6041;Posto Shell Marini;Agendado;SINALIZAÇÃO;SP01
1477872000;6167;Posto Shell Sao Conrado;Agendado;SINALIZAÇÃO;SP01
1477872000;6203;Posto Shell Casa Grande;Agendado;SINALIZAÇÃO;SP02
1477872000;6299;Posto Shell Dar A;Agendado;SINALIZAÇÃO;SP01
1477872000;6173;Posto Shell Futuro;Agendado;SINALIZAÇÃO;SP06
1477872000;6492;Posto Shell Pavao Castelinho;Agendado;SINALIZAÇÃO;SP07
1477872000;6471;Posto Shell Limoeiro;Agendado;SINALIZAÇÃO;SP05
1477872000;6030;Posto Shell Gigante da Imigrantes;Agendado;RETIRADA ANTENA 5.8;SOR01
1477958400;6002;Posto Shell Orion;Agendado;ASBUILT;SP01
1477958400;6044;Posto Shell Galena;Agendado;ASBUILT;SP02
1477958400;6053;Posto Shell Via Sul;Agendado;ASBUILT;SP01
1477958400;6085;Posto Shell Alcantara;Agendado;ASBUILT;SP01
1477958400;6150;Posto Shell Moraes Sales;Agendado;ASBUILT;SP06
1477958400;6342;Posto Shell Alpha De Votorantim;Agendado;ASBUILT;SP07
1477958400;6627;Posto Shell LG;Agendado;ASBUILT;SP06
1477958400;6461;Posto Shell Brasil Santa Cruz;Agendado;ASBUILT;RJ01
1477958400;6044;Posto Shell Galena;Agendado;PREDITIVA;SP02
1477958400;6002;Posto Shell Orion;Agendado;PREVENTIVA;SP01
1477958400;6044;Posto Shell Galena;Agendado;PREVENTIVA;SP02
1477958400;6053;Posto Shell Via Sul;Agendado;PREVENTIVA;SP01
1477958400;6085;Posto Shell Alcantara;Agendado;PREVENTIVA;SP01
1477958400;6150;Posto Shell Moraes Sales;Agendado;PREVENTIVA;SP06
1477958400;6155;Posto Shell Antonio Paes;Agendado;PREVENTIVA;SP01
1477958400;6342;Posto Shell Alpha De Votorantim;Agendado;PREVENTIVA;SP07
1477958400;6396;Posto Shell Universitario Sao Carlos;Agendado;PREVENTIVA;SP05
1477958400;6627;Posto Shell LG;Agendado;PREVENTIVA;SP06
