6201;Posto Shell Tejo;True;False;-23,5649356842041;-46,5896911621094;B;SP03;Posto Shell Tejo
6203;Posto Shell Casa Grande;True;False;-23,614330291748;-46,6585960388184;A;SP02;Posto Shell Casa Grande
6204;Posto Shell Mingo;True;False;-23,5542221069336;-46,709644317627;B;SP01;Posto Shell Mingo
6208;Posto Shell Joruhi;True;False;-23,5954360961914;-46,6697196960449;C;SP02;Posto Shell Joruhi
6209;Posto Shell Andorinhas;True;True;-22,8872718811035;-47,0449333190918;A;SP06;Posto Shell Andorinhas
6210;Posto Shell Progresso Mogi;True;False;-22,4327239990234;-46,9529800415039;D;SP06;Posto Shell Progresso Mogi
6211;Posto Shell Barbieri de Barao Geraldo;True;False;-22,8299865722656;-47,0788269042969;B;SP06;Posto Shell Barbieri de Barao Geraldo
6213;Posto Shell Luiz Fantinato Filho;True;False;-22,9629383087158;-47,0034141540527;B;SP06;Posto Shell Luiz Fantinato Filho
6214;Posto Shell 3M;True;False;-23,4009323120117;-46,3183479309082;B;SP04;Posto Shell 3M
6215;Posto Shell Vila Pagano;True;False;-22,9920501708984;-47,0053901672363;C;SP06;Posto Shell Vila Pagano
6216;Posto Shell Av Nossa Sra de Fatima;True;False;-22,8772411346436;-47,0434875488281;C;SP06;Posto Shell Av Nossa Sra de Fatima
6217;Posto Shell Savemo;True;False;-23,6110725402832;-46,6856384277344;C;SP02;Posto Shell Savemo
6218;Posto Shell Gaivota;True;False;-23,6072940826416;-46,6707611083984;B;SP02;Posto Shell Gaivota
6219;Posto Shell Diesel Mac;True;False;-23,4896507263184;-46,5650291442871;B;SP04;Posto Shell Diesel Mac
6220;Posto Shell Aiwa;True;False;-23,5015335083008;-46,5765953063965;B;SP04;Posto Shell Aiwa
6222;Posto Shell Mestre;True;False;-23,4580211639404;-46,5686874389648;B;SP04;Posto Shell Mestre
6223;Posto Shell Novo Ouro Negro;True;False;-23,6655769348145;-46,4665565490723;B;SP03;Posto Shell Novo Ouro Negro
6224;Posto Shell Grand Prix;True;False;-23,6930599212646;-46,6987152099609;B;SP01;Posto Shell Grand Prix
6226;Posto Shell G5;True;False;-23,4171695709229;-46,455451965332;D;SP04;Posto Shell G5
6227;Posto Shell Campineira;True;False;-22,8253402709961;-47,0797119140625;C;SP06;Posto Shell Campineira
6230;Posto Shell Amigao;True;False;-22,73583984375;-47,3576316833496;B;SP06;Posto Shell Amigao
6234;Posto Shell Tropical Gas;True;False;-23,5524921417236;-46,6215171813965;C;SP02;Posto Shell Tropical Gas
6235;Posto Shell Guarnel;True;False;-23,5277671813965;-46,7047386169434;B;SP01;Posto Shell Guarnel
6237;Posto Shell City Cantareira;True;False;-23,4580402374268;-46,6161003112793;B;SP01;Posto Shell City Cantareira
