6273;08/06/17;OK;OK;;08/06/17;08/06/17;OK;;;
6295;13/06/17;OK;13/06/17;;13/06/17;13/06/17;;;;
6418;19/06/17;OK;OK;;19/06/17;19/06/17;OK;;;
6300;21/06/17;OK;21/06/17;;21/06/17;21/06/17;;;;
6288;OK;OK;OK;;OK;22/06/17;;;;
6307;26/06/17;26/06/17;26/06/17;;26/06/17;26/06/17;;;;
6309;28/06/17;28/06/17;28/06/17;;28/06/17;28/06/17;;;;
6310;29/06/17;OK;29/06/17;;29/06/17;29/06/17;;;;
6312;03/07/17;OK;03/07/17;;03/07/17;03/07/17;;;;
6327;05/07/17;OK;05/07/17;;05/07/17;05/07/17;;;;
6331;06/07/17;06/07/17;06/07/17;;06/07/17;06/07/17;;;;
6343;10/07/17;OK;10/07/17;;10/07/17;10/07/17;;;;
6296;12/07/17;OK;12/07/17;;12/07/17;12/07/17;;;;
6424;13/07/17;13/07/17;13/07/17;;13/07/17;13/07/17;;;;
6403;15/02/17;OK;OK;;OK;15/02/17;OK;;;
6404;16/02/17;OK;16/02/17;;16/02/17;16/02/17;;16/02/17;;
6405;17/02/17;OK;OK;;OK;17/02/17;OK;;;
6465;OK;OK;OK;;OK;20/02/17;OK;OK;;
6609;OK;OK;OK;;OK;21/02/17;OK;;;
6509;22/02/17;OK;22/02/17;;22/02/17;22/02/17;OK;;;
6510;OK;OK;OK;;OK;24/02/17;OK;;;
6468;OK;OK;OK;;OK;01/03/17;OK;;;
6470;02/03/17;OK;OK;;OK;02/03/17;OK;;;
6318;OK;OK;OK;;OK;07/03/17;OK;;;
6319;08/03/17;OK;08/03/17;;OK;08/03/17;OK;08/03/17;;
6352;OK;OK;09/03/17;;OK;09/03/17;OK;;;
6466;OK;OK;OK;;OK;OK;OK;;;
6598;14/03/17;OK;14/03/17;;14/03/17;14/03/17;OK;;;
6578;15/03/17;OK;OK;;15/03/17;15/03/17;OK;;;
6606;OK;OK;OK;;OK;20/03/17;OK;20/03/17;;
6338;OK;OK;OK;;22/03/17;22/03/17;OK;;;
6389;23/03/17;OK;OK;;OK;23/03/17;OK;OK;;
6511;24/03/17;OK;OK;;OK;24/03/17;OK;;;
6469;28/03/17;OK;OK;;OK;28/03/17;OK;;;
6472;29/03/17;OK;OK;;29/03/17;29/03/17;OK;;;
6594;30/03/17;OK;OK;;30/03/17;30/03/17;OK;;;
6400;04/04/17;OK;OK;;OK;04/04/17;OK;;;
6344;05/04/17;OK;05/04/17;;05/04/17;05/04/17;OK;;;
6604;OK;OK;OK;;07/05/17;07/05/17;OK;;;
6531;11/04/17;OK;11/04/17;;11/04/17;11/04/17;OK;;;
6411;12/04/17;OK;12/04/17;;12/04/17;12/04/17;OK;;;
6397;18/04/17;OK;OK;;18/04/17;18/04/17;OK;;;
6314;25/04/17;OK;25/04/17;;25/04/17;25/04/17;OK;;;
6315;26/04/17;OK;26/04/17;;26/04/17;26/04/17;OK;;;
6320;27/04/17;OK;27/04/17;;27/04/17;27/04/17;OK;;;
6322;02/05/17;OK;OK;;02/05/17;02/05/17;OK;;;
6316;05/05/17;OK;05/05/17;;05/05/17;05/05/17;OK;;04/05/17;
6321;06/05/17;OK;06/05/17;;06/05/17;06/05/17;OK;;;
6471;10/05/17;OK;10/05/17;;10/05/17;10/05/17;OK;;;
6396;11/05/17;OK;11/05/17;;11/05/17;11/05/17;OK;;;
6398;17/05/17;OK;17/05/17;;17/05/17;17/05/17;OK;;;
6401;18/05/17;OK;18/05/17;;18/05/17;18/05/17;OK;;;
6402;23/05/17;OK;23/05/17;;23/05/17;23/05/17;OK;;;
6406;24/05/17;OK;24/05/17;;24/05/17;24/05/17;OK;;;
6407;25/05/17;OK;25/05/17;;25/05/17;25/05/17;OK;;;
